"hhid","Income","FamSize","college","retired","cluster","choice","PPkStk","PBBStk","PFlStk","PHseStk","PGenStk","PImpStk","PSSTub","PPkTub","PFlTub","PHseTub"
2102251,27.5,4,0,0,1,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2102251,27.5,4,0,0,1,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2102251,27.5,4,0,0,1,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2102251,27.5,4,0,0,1,4,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2102251,27.5,4,0,0,1,4,0.58,0.53,0.99,0.33,0.33,0.72,0.85,1.07,1.18,0.59
2102251,27.5,4,0,0,1,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2102277,42.5,5,1,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2102277,42.5,5,1,0,8,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2102285,12.5,1,0,1,9,3,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2102426,37.5,2,1,1,8,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2102426,37.5,2,1,1,8,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2102426,37.5,2,1,1,8,3,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2103200,32.5,4,0,0,6,1,0.63,0.67,1.08,0.57,0.49,0.77,0.73,0.98,1.17,0.5
2103200,32.5,4,0,0,6,1,0.67,0.67,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.5
2103200,32.5,4,0,0,6,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2103309,22.5,4,0,0,2,4,0.63,0.67,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2103309,22.5,4,0,0,2,4,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2103309,22.5,4,0,0,2,4,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2103309,22.5,4,0,0,2,4,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.58
2103309,22.5,4,0,0,2,4,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2103309,22.5,4,0,0,2,4,0.62,0.5,1.09,0.29,0.38,0.75,0.85,1.09,1.19,0.59
2103309,22.5,4,0,0,2,4,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2103309,22.5,4,0,0,2,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2103309,22.5,4,0,0,2,4,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2103309,22.5,4,0,0,2,4,0.58,0.58,0.99,0.45,0.33,0.79,0.89,1.09,1.19,0.68
2103309,22.5,4,0,0,2,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
2103309,22.5,4,0,0,2,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2103309,22.5,4,0,0,2,4,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2103309,22.5,4,0,0,2,4,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2103416,17.5,3,1,0,7,1,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2103416,17.5,3,1,0,7,5,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.07,1.19,0.59
2103416,17.5,3,1,0,7,4,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2103416,17.5,3,1,0,7,7,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2103416,17.5,3,1,0,7,4,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2103416,17.5,3,1,0,7,7,0.62,0.6,0.99,0.33,0.36,0.79,0.85,1.09,1.19,0.57
2103416,17.5,3,1,0,7,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103416,17.5,3,1,0,7,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103416,17.5,3,1,0,7,7,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2103416,17.5,3,1,0,7,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2103416,17.5,3,1,0,7,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2103416,17.5,3,1,0,7,7,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2103630,27.5,1,1,1,1,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2103630,27.5,1,1,1,1,9,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103630,27.5,1,1,1,1,6,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103630,27.5,1,1,1,1,2,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103630,27.5,1,1,1,1,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2103630,27.5,1,1,1,1,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2103697,87.5,3,0,0,10,6,0.67,0.67,1.08,0.57,0.39,0.83,0.85,0.98,1.17,0.5
2103697,87.5,3,0,0,10,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2103721,12.5,2,1,0,9,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
2103721,12.5,2,1,0,9,1,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2103721,12.5,2,1,0,9,1,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2103721,12.5,2,1,0,9,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2103721,12.5,2,1,0,9,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2103879,7.5,1,0,1,3,5,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2103911,47.5,3,1,0,8,7,0.63,0.67,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
2103911,47.5,3,1,0,8,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2103911,47.5,3,1,0,8,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
2103911,47.5,3,1,0,8,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2103911,47.5,3,1,0,8,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2103911,47.5,3,1,0,8,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2103911,47.5,3,1,0,8,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2103911,47.5,3,1,0,8,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2103911,47.5,3,1,0,8,1,0.39,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2103978,17.5,3,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2103978,17.5,3,0,0,7,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2103978,17.5,3,0,0,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2104109,27.5,6,0,0,1,1,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,8,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,8,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2104109,27.5,6,0,0,1,8,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2104109,27.5,6,0,0,1,1,0.29,0.67,1.08,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2104109,27.5,6,0,0,1,1,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.58
2104109,27.5,6,0,0,1,1,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.18,0.59
2104109,27.5,6,0,0,1,8,0.63,0.67,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
2104109,27.5,6,0,0,1,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,4,0.62,0.5,1.09,0.29,0.38,0.75,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,5,0.62,0.5,0.99,0.31,0.36,0.75,0.85,1.1,1.19,0.59
2104109,27.5,6,0,0,1,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,8,0.62,0.61,0.99,0.49,0.34,0.75,0.65,1.09,1.19,0.59
2104109,27.5,6,0,0,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104109,27.5,6,0,0,1,8,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104109,27.5,6,0,0,1,8,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104109,27.5,6,0,0,1,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
2104109,27.5,6,0,0,1,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2104109,27.5,6,0,0,1,8,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2104109,27.5,6,0,0,1,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2104109,27.5,6,0,0,1,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2104109,27.5,6,0,0,1,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2104109,27.5,6,0,0,1,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2104109,27.5,6,0,0,1,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2104109,27.5,6,0,0,1,8,0.58,0.5,0.99,0.29,0.46,0.83,0.79,1.07,1.19,0.56
2104240,17.5,2,0,0,7,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2104240,17.5,2,0,0,7,5,0.63,0.63,1.11,0.58,0.36,0.33,0.85,1.08,1.19,0.47
2104240,17.5,2,0,0,7,1,0.62,0.51,0.99,0.57,0.36,0.71,0.85,1.12,1.11,0.63
2104240,17.5,2,0,0,7,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2104240,17.5,2,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104240,17.5,2,0,0,7,1,0.5,0.6,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
2104240,17.5,2,0,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104240,17.5,2,0,0,7,2,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2104240,17.5,2,0,0,7,1,0.29,0.5,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2104240,17.5,2,0,0,7,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2104240,17.5,2,0,0,7,1,0.58,0.58,0.99,0.29,0.33,0.7,0.79,1.07,1.19,0.57
2104240,17.5,2,0,0,7,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2104240,17.5,2,0,0,7,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2104273,37.5,6,1,0,8,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
2104273,37.5,6,1,0,8,5,0.66,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2104273,37.5,6,1,0,8,5,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2104273,37.5,6,1,0,8,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2104273,37.5,6,1,0,8,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,1,0.62,0.61,0.99,0.57,0.36,0.71,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,5,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104273,37.5,6,1,0,8,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104273,37.5,6,1,0,8,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104273,37.5,6,1,0,8,4,0.58,0.58,0.99,0.29,0.25,0.72,0.85,1.07,1.19,0.59
2104273,37.5,6,1,0,8,1,0.29,0.5,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2104273,37.5,6,1,0,8,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2104273,37.5,6,1,0,8,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2104406,37.5,5,0,0,8,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104406,37.5,5,0,0,8,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2104406,37.5,5,0,0,8,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104406,37.5,5,0,0,8,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104455,12.5,4,1,0,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2104455,12.5,4,1,0,9,7,0.39,0.5,0.99,0.29,0.33,0.69,0.56,1.07,1.19,0.56
2104638,17.5,2,0,1,7,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104638,17.5,2,0,1,7,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2104638,17.5,2,0,1,7,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.71
2104638,17.5,2,0,1,7,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104638,17.5,2,0,1,7,4,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
2104638,17.5,2,0,1,7,1,0.39,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2104695,42.5,4,0,0,8,7,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2104695,42.5,4,0,0,8,7,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2104695,42.5,4,0,0,8,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
2104695,42.5,4,0,0,8,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2104695,42.5,4,0,0,8,7,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2104695,42.5,4,0,0,8,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2104919,22.5,2,0,0,4,7,0.63,0.67,1.01,0.57,0.49,0.77,0.88,1.08,1.17,0.5
2104919,22.5,2,0,0,4,7,0.63,0.67,1.09,0.57,0.39,0.93,0.7,0.98,1.17,0.59
2104919,22.5,2,0,0,4,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2104919,22.5,2,0,0,4,7,0.19,0.58,0.99,0.29,0.33,0.69,0.5,1.12,1.19,0.56
2104950,32.5,4,0,1,6,1,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2104950,32.5,4,0,1,6,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105254,22.5,5,1,0,2,4,0.63,0.67,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
2105254,22.5,5,1,0,2,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2105254,22.5,5,1,0,2,8,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2105254,22.5,5,1,0,2,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2105254,22.5,5,1,0,2,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2105254,22.5,5,1,0,2,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105254,22.5,5,1,0,2,1,0.5,0.5,0.99,0.45,0.33,0.78,0.7,1.07,1.19,0.78
2105254,22.5,5,1,0,2,5,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2105296,22.5,4,0,0,2,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2105296,22.5,4,0,0,2,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2105296,22.5,4,0,0,2,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105296,22.5,4,0,0,2,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2105296,22.5,4,0,0,2,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2105486,17.5,3,1,0,7,6,0.67,0.67,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.5
2105486,17.5,3,1,0,7,1,0.67,0.67,1.08,0.57,0.49,0.92,0.85,0.98,1.17,0.59
2105486,17.5,3,1,0,7,1,0.63,0.67,1.08,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2105486,17.5,3,1,0,7,1,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2105486,17.5,3,1,0,7,1,0.62,0.61,1.09,0.57,0.33,0.84,0.84,1.09,1.2,0.59
2105486,17.5,3,1,0,7,1,0.62,0.5,0.99,0.3,0.36,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,1,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
2105486,17.5,3,1,0,7,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,1,0.25,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105486,17.5,3,1,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2105486,17.5,3,1,0,7,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2105551,17.5,2,0,1,7,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2105551,17.5,2,0,1,7,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2105551,17.5,2,0,1,7,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2105932,17.5,4,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105932,17.5,4,0,0,7,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105932,17.5,4,0,0,7,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2105932,17.5,4,0,0,7,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
2105932,17.5,4,0,0,7,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2106013,27.5,2,0,0,1,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106013,27.5,2,0,0,1,7,0.58,0.58,0.99,0.29,0.25,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,1,0.5,0.58,0.99,0.19,0.34,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2106195,12.5,3,0,0,9,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2106195,12.5,3,0,0,9,7,0.58,0.5,0.99,0.29,0.45,0.69,0.79,1.07,1.19,0.56
2106294,27.5,2,0,0,1,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2106294,27.5,2,0,0,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2106294,27.5,2,0,0,1,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106294,27.5,2,0,0,1,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106294,27.5,2,0,0,1,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106294,27.5,2,0,0,1,1,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106302,27.5,3,1,0,1,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2106302,27.5,3,1,0,1,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2106302,27.5,3,1,0,1,1,0.62,0.5,0.99,0.31,0.36,0.75,0.85,1.1,1.19,0.59
2106302,27.5,3,1,0,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2106302,27.5,3,1,0,1,7,0.58,0.61,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2106302,27.5,3,1,0,1,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106302,27.5,3,1,0,1,1,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
2106302,27.5,3,1,0,1,1,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106302,27.5,3,1,0,1,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106302,27.5,3,1,0,1,7,0.58,0.25,0.99,0.29,0.34,0.72,0.5,1.07,1.19,0.59
2106302,27.5,3,1,0,1,7,0.39,0.19,0.99,0.29,0.34,0.69,0.56,1.07,1.19,0.56
2106310,17.5,3,1,0,7,1,0.66,0.59,1.11,0.57,0.33,0.96,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2106310,17.5,3,1,0,7,1,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.47
2106310,17.5,3,1,0,7,1,0.63,0.67,1,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.62,0.61,1.09,0.57,0.33,0.82,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2106310,17.5,3,1,0,7,1,0.5,0.58,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
2106310,17.5,3,1,0,7,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106310,17.5,3,1,0,7,1,0.58,0.58,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
2106310,17.5,3,1,0,7,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106310,17.5,3,1,0,7,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2106369,7.5,4,0,0,5,8,0.62,0.47,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2106369,7.5,4,0,0,5,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
2106369,7.5,4,0,0,5,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2106369,7.5,4,0,0,5,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2106369,7.5,4,0,0,5,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
